0.9515584111213684,0.4668390154838562,0.5033560991287231,0.6931469440460205,0.8556337952613831,0.5
0.7447362542152405,0.7751798629760742,0.5057918429374695,0.6931469440460205,0.8551936745643616,0.5
0.7028305530548096,0.8374550342559814,0.5024665594100952,0.6931469440460205,0.8556337952613831,0.5
0.69886714220047,0.8429631590843201,0.5020688772201538,0.6931469440460205,0.8556337952613831,0.5
0.6984761953353882,0.8435251712799072,0.49846893548965454,0.6931469440460205,0.8556337952613831,0.5
0.6964526772499084,0.8466726541519165,0.5002742409706116,0.6931469440460205,0.8569542169570923,0.5
0.6945510506629944,0.8494828939437866,0.5011795163154602,0.6931469440460205,0.8551936745643616,0.5
0.695261538028717,0.8484712243080139,0.49900877475738525,0.6931469440460205,0.8556337952613831,0.5
0.694993257522583,0.8488084673881531,0.4983997046947479,0.6931469440460205,0.8556337952613831,0.5
0.6946740746498108,0.8492580652236938,0.5006047487258911,0.6931469440460205,0.8547534942626953,0.5
