0.4188172519207001,0.8572954535484314,0.5476623177528381,0.43059781193733215,0.8332765102386475,0.6511713862419128
0.40189793705940247,0.857404351234436,0.5951509475708008,0.4250853359699249,0.8332765102386475,0.670154869556427
0.39154601097106934,0.857404351234436,0.652645468711853,0.4124840497970581,0.8332765102386475,0.7194543480873108
0.3738430440425873,0.8573362827301025,0.7142834663391113,0.3930067718029022,0.8396223783493042,0.7429977655410767
0.357261598110199,0.8576084971427917,0.7515124082565308,0.3922789394855499,0.84528648853302,0.7348166108131409
0.34610071778297424,0.8584454655647278,0.7750407457351685,0.39847707748413086,0.8526812791824341,0.7207832336425781
0.3379017412662506,0.8590782880783081,0.7913739681243896,0.4061313569545746,0.8493247628211975,0.7099847793579102
0.33162808418273926,0.8613237738609314,0.8017232418060303,0.4110538065433502,0.8524976968765259,0.7110044360160828
0.32531431317329407,0.8639979362487793,0.8123116493225098,0.41648170351982117,0.8493509888648987,0.7104805111885071
0.3198366165161133,0.8663931488990784,0.8208429217338562,0.428788423538208,0.8494821190834045,0.7055374979972839
