0.4206, 0.8425, 0.6910, 0.2876, 0.8962, 0.8432
0.3320, 0.8793, 0.8167, 0.2662, 0.9091, 0.8654
0.2918, 0.8907, 0.8520, 0.2582, 0.9128, 0.8772
0.2763, 0.8955, 0.8690, 0.2540, 0.9137, 0.8769
0.2654, 0.8999, 0.8803, 0.2501, 0.9153, 0.8800
0.2576, 0.9019, 0.8886, 0.2467, 0.9160, 0.8839
0.2527, 0.9042, 0.8934, 0.2479, 0.9148, 0.8839
0.2488, 0.9053, 0.8973, 0.2467, 0.9151, 0.8841
0.2451, 0.9065, 0.9006, 0.2463, 0.9150, 0.8855
0.2435, 0.9071, 0.9024, 0.2451, 0.9152, 0.8863
